id,text
4620,Had the money in the wrong hand. 
4621,How do you know so much about this?
4622,"Richard used to do it, didn't he?"
4623,Mustached bastard?
4624, Excuse me...  Male
4625, Ahh-hahaha! 
4626,"Thank you Gunther, put it there.  Definitely not easier with coins.  Thank you."
4627,Hey Pheebs!
4628,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a vile of small pox to release in the hallway?"
4629," Ho, ho, ho! Merry Christmas!"
4630,Hey! 
4631,"Well, I'm here to see my old buddy Ben. What are you doing here, weird?turtle-man?"
4632,What?
4633,"You bet I did, Ben, put it there!   Well, it would have worked this time, if his hands weren't so damn small!  Ho, ho, ho!"
4634,"You called everyone and said you were having trouble finding a Santa costume, so I borrowed one from a guy at work!"
4635,Why?
4636,But I didn't get to shape my belly like a bowl full of jelly.
4637,"Fine, I'll give the suit back. "
4638,Santa? Really?
4639,Did your Dad ever dress up like Santa?
4640,Then it's okay! 
4641,"Because, if Santa and the Holiday?Armadillo?  ...are ever in the same room for too long the universe will implode. Merry Christmas!"
4642,"Well, I'll stay, but only because I wanna hear about Hanukkah. Ben, will you sit here with Santa and learn about Hanukkah?"
4643,My favorite part was when Superman flew all the Jews out of Egypt. 
4644,Ohh. Mmm.
4645,"Hey, you have got to try this cheesecake."
4646, It was at the front door. When I got home. Somebody sent it to us.
4647,I?no! I didn't read the box before I opened it. And you can't return a box after you've opened the box.
4648,Because it's too delicious.
4649,"No-no-no! It is going to be okay, because Mrs. Braverman is gonna send away for a free one and that way we all win! The only losers are the big cheesecake conglomerate,  Momma?s Little Bakery.  I feel terrible, I?m a horrible, horrible, horrible person."
4650,So?
4651,"Oh, what?s at"
4652,"Well, maybe since the age of 9, Frannie?s made some new friends."
4653,I used to undress my cousin Glenn. 
4654,Another cheesecake came! They delivered it to the wrong address again!
4655,I can?t seem to say goodbye.
4656,Well I?ve forgotten what it tastes like okay?!
4657, Y?know what? Forget it! We are just hungry! We have not had lunch! We are just light-headed! So let us go out and have lunch and forget about the cheesecake.
4658,Good idea. Where do you want to go to lunch?
4659,"Well, thank you for lunch."
4660,So apparently we just don?t pay for food anymore.  Do you see what I see?
4661,Mrs. Braverman must be out. 
4662,"By then, the cheesecake may have gone bad. We don?t want her to come back to bad cheesecake."
4663,"Well, we don?t want that."
4664,But we should take it.
4665,Why?
4666,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go! 
4667,"I?m full, and yet I know if I stop eating this, I?ll regret it."
4668,What are you doing tonight?
4669,Dude! Dude! 
4670,"Oh really? Uh, Monica said she had a date at"
4671,That?s what Monica said.
4672,Are you eating the cheesecake without me?!
4673,I will give you a hundred dollars to whistle right now.  How can you eat the cheesecake without me?!
4674,"Y?know what? I don?t trust you with this cake anymore! And I got it first, and I?m takin? it back! "
4675,Oh yes!
4676,Oh yes!
4677,Oh yes! Oh yes!
4678,"Well that?s not fair, you?ve already had some!"
4679,What do we use to split it?
4680," Okay well, this side looks bigger. Uh? There?s more crust on this side. Y?know? So, maybe if I measured?"
4681,"All right, I?ll pick that one. "
4682, Ohhh!
4683,"Oh-ho-ho-ho-no! No! No switching! No sharing, and don?t come crying to me! Ha-ha-ha! I may just sit here and have my cake all day! Just sit here in the hallway and eat my? "
4684,Stick to your side!
4685, That?s a plane!
4686," No, I?m not!"
4687,Because it?s flattering!  Come on Monica! Come on Monica! 
4688, Monica!
4689,"I know, just quick-quick question, quick question. Which one was Deep Impact and which one was Armageddon?"
4690,"Sorry, I just?can?t sleep. Ooh!  Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it? Because every time I look at that cover I?m like?"
4691,What?!  Ow! 
4692,"Shhhhhhhhh!!!  I?m sorry, I thought maybe I?d make some warm milk and it would help me sleep."
4693,It got interesting! Damn you Oprah!
4694,"Hey, y?know what we can do? Y?know, now that we are up? We can just like talk to each other all night long, y?know like we did when we were first going out. It?d be fun!"
4695,"Okay, so how bummed were you when the second sister died huh?"
4696," No. No, I-I was, I was talking about the book I was reading."
4697,That?s correct.
4698, What? What? What?
4699,Yeah! You?
4700, Yeah?  I hope you?re not thinking about cleaning the living room.
4701,Do you know what just happened?
4702,No. We were in the middle of sex?and you fell asleep.
4703, Monica?
4704,"I was giving you some of my best moves, and you missed it. So please wake up so we can do it right!"
4705,Okay.
4706,"Yeah!  No! No! No! Don?t fall asleep! Okay, I am going to make you some coffee.  And I probably won?t spill coffee grounds all over the kitchen floor."
4707,"Hm-hmm, I told you!  I can?t believe that I?ve only got two hours before I call in sick for work."
4708,"Well, you?re not gonna believe this, but if you have seven minutes?"
4709,Do you wanna?
4710,"Couldn?t I just say, ""This is Ross?"""
4711, Sorry! 
4712,"Joey! Joe!  Full bag.  Beer?s still cold. Something terrible must?ve happened here!  Oh no-no-no-no-no-no!  Stevie, I was never here! "
4713,"My chair. Now, if anybody asks, your name is Rosita! "
4714,Hey!
4715,"Yeah, I?d love to but I?ve tried that so many times they won?t even let me in the store anymore."
4716, Are you telling me that you bought the chair that is making all other lounge systems obsolete? The chair that Sit magazine called the Chair of the Year?
4717,That?s awesome! That?s great! What made you do it?!
4718,Whoa-whoa-whoa! You broke Joey?s chair?
4719,I thought I broke Joey?s chair! That?s why I replaced it with mine!
4720,"Well, what did you think, that-that elves came in and fixed it?"
4721,I?m gettin? my chair back! 
4722,Joey you broke my chair!!
4723,I think I should get the chair! 
4724,"Because you  broke a chair and you  broke a chair! The only one around here that hasn?t broke a chair, is me!"
4725,"Well, where?s the logic in that?!"
4726,So Joey breaks my chair and I get nothing! 
4727,What are you guys? Like a gang or something?! 
4728, She?s not as pretty as she was when she was 29.
4729,"No Rach, it?s not just you. My thirtieth birthday certainly wasn?t that much fun. "
4730,"Ross, a sports car? Wouldn?t it have been cheaper to just stuff a sock down there?"
4731, Would you put that back on?! Monica?s gonna be here any minute!
4732," Okay, for the last time. It?s not named for each individual man.  Mrs."
4733,"Oh well, not as lovely as you. I mean, I can?t believe that you would have a thirty-year-old daughter!  And you! I can?t believe that you would have a tux that?s thirty years old!  Mr."
4734,Ohh! 
4735,Okay! Okay! Everybody down! Everybody down!  Mr.
4736," Okay, everybody stay here. I will find out what?s going on. "
4737,Hey-hey are you drunk?
4738,"Okay, here is the thing. We have thrown a very formal surprise party for you in there! All of your friends are in there and your parents!"
4739,Yes!
4740,Yes!!
4741,"Okay, here?s the thing. We?re gonna get you some coffee and they will never know that you?re drunk."
4742,"Yeah, I?ll take care of it."
4743, Okay we have to do something about your breath.
4744,"That?s still yours. Okay, now remember it?s a surprise party. So, when you go in, act surprised."
4745,Okay. 
4746,"Okay before we start the celebration, Monica has to go put on her party dress."
4747,See?  Here we go.  Mr.
4748, Phil.
4749,"Now, there is a dress laid out on your bed.  Okay,  you?re doing great. You?re doing great. You?re doing fine. "
4750,Monica?s a little drunk.
4751, Go change!  She doesn?t want her parents to know she?s drunk.
4752,Monica?s wasted.
4753," Okay, will you just go help her change please!"
4754,"Okay, open ours next. Open ours next!"
4755,"For my last birthday you gave me a hug!  Okay, read the card! Read the card!"
4756,No-no-no-no! That was the joke!
4757,"No, because you?re not a grandmother!"
4758, Oh that?s great! Right there! Can we get some of that over here please?  There we go.
4759, How are you feeling?
4760," Now all you have to do is just get through a little bit more, okay? Then we can put you in bed, okay? Just smile and don?t talk to anyone."
4761,Pheebs!!
4762,I think it?s necessary. 
4763,What?
4764,"Okay, here we go."
4765,Hey! How?d it go?
4766,"Well, here we are, just a bunch of thirty year olds."
4767, Monica said wedding.
4768,Do you think you could get through a poem?
4769,Too?
4770,"Well, whatever it is, I hope it involves winking. "
4771,That?s great!
4772,So great things are happening at work and in your personal life!
4773,Don?t do it.
4774,I think it?s the dying cat parade.
4775, Oh my God!
4776,"Y?know that thing that Ross was gonna do at our wedding?! He was hanging out with me yesterday and he turned to me and said, ""You?re half Scottish right?"""
4777,Yes!!  Commercial Break
4778,Why is your family Ross?!
4779,"If you listen very carefully, I think its Celebration by Cool and the Gang."
4780,"Well, I feel like a snack!"
4781,Oh no thanks. I don?t like any thing from my Scottish heritage.
4782,"Well it?s just my entire family was run out of Scotland by?Vikings. Anyway, lots of bad memories. "
4783,We heard you play all the way from your apartment!
4784,"That?s not really important right now. What is important is; while we appreciate the gesture, we just don?t feel bagpipes are appropriate for our wedding."
4785,Because we hate them.
4786,We have heard you play.
4787,No! 
4788,You mean the spitter?
4789,Easy for you to say; you?ll be wearing a veil.
4790,You mean the guy who kept staring at your chest?
4791,"Sorry, I just don?t like the idea of when I say, ""I do,"" he?s thinking, ""Yeah, I?d do her too!"""
4792,Yeah!
4793,Guys thank you very much but neither of you is marrying us.
4794,"We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!"
4795,"No, but Horny for Monica Minister called, wanting to know if we were still together."
4796,Joe?
4797," Y?know, we haven?t found anybody else."
4798,Yeah you can do it.
4799,Yeah.
4800,Hey!
4801,Hey!
4802,Our minister?
4803,Okay.
4804, Should we call the spitter? Commercial Break
4805,Yeah. O-okay.
4806,"See Joe, not that that?s not grrreat! But, one of the cool things about having somebody we know perform the ceremony is that it can be about us! Y?know, it can be more personal. You can tell stories about us!"
4807,"No, not us?  Us! "
4808,"See Joe, we want you to tell stories but y?know, romantic stories. Nice stories."
4809,Joe?
4810,Isn?t that what happened with you and the bride?s maid?
4811,And I was a perfect gentleman and I walked her to her hotel room and said goodnight.
4812,But then later that night?
4813, Hey!
4814,Well I was? I was exactly expecting company after?
4815,"Well, last time I saw him he was heading out the door with the bride?s maid and a bucket of strawberries. So uh, you?re not still upset about what that guy told ya are ya?"
4816,"Well, look it?s been a really emotional time y?know, and you?ve had a lot to drink. And you?ve just got to let that go okay? I mean you were the most beautiful in the room tonight!"
4817,You kidding? You?re the most beautiful woman in most rooms?   Whoa! Whoa! Whoa! What?s going on? You and I just made out! You and I are making out?
4818,But we don?t do that.
4819,How drunk are you?
4820, That?s the perfect amount!
4821,What?
4822,I know.
4823,"Well, I have kissed over four women.  Do you wanna get under the covers?"
4824,Okay! 
4825,It bodes well for me that speed impresses you.
4826,Yep!
4827,Count of three?
4828,Two!
4829,Three! 
4830,Well I think it?s safe to say that our friendship is effectively ruined.
4831,Eh! 
4832,Joey! Joey! Joey! J-J-Joey-Joey-J-Joey! 
4833,Hey Joe! I was just watching a movie-e-e? 
4834,No! No! No!
4835,They?re in my bag over there. 
4836,"Uh, could you leave me one?"
4837,Yeah.
4838,No I-I-I?m fine.
4839,What?
4840,Who did you originally want to hook up with?
4841, So you came to the room looking for Joey? Did you ever in-intend on telling me about this?
4842,"Oh, it?s not important? It?s not important?! If it wasn?t for a bride?s maid you?d be marrying him  not me!"
4843,I don?t believe it. The most romantic night of my life and I?m runner up.
4844, Look there is no way you?re doing this wedding now. Okay?
4845,"Okay, it?s just weird! Okay? I don?t want to be standing their saying my vows and then having the mental image of you and Monica! I-I-I need?I don?t know what I need. I need a walk."
4846,"It is to me. You wanted to sleep with Batman, and instead you had to settle for Robin. "
4847,Hey. Do you want this scone?  It came for me but it would probably rather sleep with you!
4848,"Look Joe, I know you wanted to do the wedding?"
4849,How can I not be upset? Okay? I finally fall in love with this fantastic woman and it turns out that she wanted you first!
4850,That?s what you should say.
4851,When you?re marrying us; that?s what you should say.
4852,I?d love it if you would do it.
4853,But those are the words! Those exact words!
4854,"Yeah, we talked and Monica made me see that I over reacted a little bit and some things in life are more important."
4855,So did Monica tell you about this great band called the Swing Kings that we?re trying to get to play at the wedding?
4856,Oh since forever! I used to go all over town listening to bands!
4857,Gap commercial.  So did you book them? Did you call?
4858,Do you want me to call?
4859,Staying out of the way.
4860,Sure! That?s one of the great things about being engaged. I?m not nervous talking to pretty girls anymore. The
4861, Smooth.
4862,"So Ross, how was your date the other night? Did you tell her about the magical ride that starts with the flush of every toilet?"
4863,Huh.
4864,Hey!
4865,"Uh Joe, when it?s one o?clock in the morning and you don?t come by? That?s okay!"
4866,Really? Right across the street?
4867,When?d you meet her?
4868,Excellent! Y?know Ross met somebody too!
4869,Hi! How?d it go?
4870, Really?! Joe? What would you do if you were in Ross?s situation?
4871,"So this is nice! I wish I didn?t have to go, believe me! But unfortunately I have to.  Oh uh, by the way, what?s the name the girl you?re dating? Joey and"
4872,Bye!  Commercial Break
4873,Joey got meat sauce on the banister again! 
4874, What are you guys talking about?
4875,But I love swing music!
4876,"Look all I know is when Monica and I went to see them, we had fun! And there?s another reason too."
4877,I don?t want to say.
4878,Well it?s just while Monica and I were dancing to them it was?the first time I knew that?you were the woman I wanted to dance all my dances with.
4879,"Hi, honey! I?m home!"
4880,Why? Do you another boyfriend in there or something?
4881,"Y?know it?s funny I started it but, now it?s scary me. So could you come out here please?"
4882,Oh you got a wedding dress? That?s great!
4883,Well then why can?t I see it?
4884,Okay I promise. I?ll-I?ll hate it.  Wow! You-you look?hideous.
4885,"Yeah, that?s like the most ugliest dress I?ve ever seen. Wh-why do you to return it?"
4886,Oh that?s great! Great! Thanks! But that dress I mean it?s like yuck! It?s terrible! It makes me wanna just rip it right off of you!
4887,Okay! Ending Credits
4888, I thought you were gonna be gone all day.
4889,Oh totally!  Pull my finger.
4890,"Okay. Well, I think the centerpieces are too big"
4891,Kinda. They?re really big.
4892,What?
4893,"No. No, see when I first meet somebody it?s uh it?s mostly panic, anxiety, and a great deal of sweating."
4894,"Sleeping with somebody new, anxiety, panic, and I?m afraid even more sweating."
4895,"I was dangerously dehydrated during the first six months of our relationship.  Look, for me the rush is knowing that we are gonna be together for the rest of our lives."
4896,"Well yeah! But now that I know that you?re having these thoughts, I?m back to panic, anxiety, and uh I?m definitely gonna need some kind of sports drink."
4897, Water! Water! Water!
4898,Hey!
4899,Y?know I?m-I?m really glad we decided not to sleep together before the wedding.
4900,Y?know I was thinking if we had a?a big fight and uh we broke up for a few hours?
4901,"Technically we could have sex again. What do you think, bossy and domineering?!"
4902,That?s me! Come on!
4903,"Well get rid of her, obsessive and shrill."
4904, Hi! Nice to meet you!
4905,I?ll be right with you.
4906,I was not staring at her. Okay? I was just listening intently. It?s called being a good conversationalist. Watch.  Say something.
4907,"Umm, so this Aunt Marilyn is-is-is-is she coming to the wedding?"
4908,"This is so sad. I mean, I only have like ten pins."
4909,Y?know I think we should invite them.
4910,Well this is just sad!
4911,"Well, thanks a lot for hookin? me up Rach. I want you to know that I want you to attend our wedding as my guest."
4912," Well, what?s the deal with these? These-these look nice."
4913,You mean like for award shows?
4914,"You mean these tuxes have been down the red carpet with people yelling, ""You are you wearing?! You look fabulous!"""
4915,"Okay, who wore those? "
4916,Not bad.
4917,Who?s that?
4918,Pierce Brosnan?
4919,Are you serious?
4920,007?! This is James Bond?s tux?!
4921,"Oh, I have to get married in James Bond?s tux!"
4922,"Oh, it?s not just that, I would be England?s most powerful weapon. Jet setting heartbreaker on her majesty?s secret service. A man who fears no one; with a license to kill.  Would Monica let me wear this?"
4923,A freakish thin date with a hanger for her head?
4924,What?
4925,You can?t wear that! I?m wearing the famous tux! James Bond?s tux!
4926,So?If you wear that you?ll make mine less special.
4927,"Please, don?t take away my cool thing. Please?! Pretty please?!"
4928,"Look, it?s my wedding day okay? If you were getting married I would never do anything to upset you."
4929,That was pretty 007.
4930,Ross is Batman!
4931,Rachel got Ross the tuxedo that Val Kilmer wore in Batman. Okay Batman is so much cooler than James Bond!
4932,Batman has a utility belt!
4933,Batman has the Batmobile!
4934,Batman has Robin!  We get ESPN right?
4935,"Actually, I don?t like martinis."
4936,"Ooh, yum! "
4937,I would but mine doesn?t fit. The pants are a little tight.
4938,"Well, does that mean that you?re not going to wearing yours?"
4939, Let me try it on!
4940, Okay. Holy double-vented comfort Batman!  What?s this?
4941,An invitation for the At First Sight premiere? Oh my God! Val Kilmer didn?t wear this in Batman! He wore it to the premiere of some tooty-fruity love story where he played a blind guy!
4942,The only superpower you have is a slightly heightened sense of smell. 
4943,"Well, you?re welcome. And tell them we?re really glad they?re coming."
4944, All right! I found one that fits!
4945,Whose is it?
4946,Whose is it?
4947,"Oh, come on! I don?t care! Come on! Whose is it?"
4948,Do you realize you get louder each week?
4949,"I figured I?d buy those. Pat, I?d like to buy a vow. "
4950,"Right. So uh, have you written yours yet?"
4951,Do you happen to know what I?m going to say?
4952,"  Look at her go! She must love me more than I love her! What?s wrong with me? Ooh, don?t open that door. Opening Credits"
4953," Monica, there are no words?  There are no words! This should not be this hard!"
4954,"I?m so pathetic! Monica knows what she wants to say! You should?ve seen her. Writing, writing, writing!"
4955,"Yeah, I?m not sure I can do that. "
4956, Okay. 
4957,"All right, there?s a nuclear holocaust, I?m the last man on Earth. Would you go out with me?"
4958, There are seven?!  That?s one?
4959,"Oh, y?know-y?know what, I was looking at it upside down."
4960, Monica?
4961, Yeah?
4962,You'll get one.
4963,"All right. I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one?"
4964,"Oh, no, no. I just meant hypothetically."
4965,"No, no, no."
4966," Uh, uh."
4967,Dear God! This parachute is a knapsack!  
4968,Nice try.
4969,"Look, Monica?"
4970,This is not going to work.
4971,You are so great! I love you! 
4972,"Nothing! I said, I said ""You're so great"" and then I just, I just stopped talking!"
4973,No I didn't!
4974,No I didn't!
4975,No I don't! Stop it! Stop it! Stop it! Stop it!  
4976,"Y?know I was thinking, what if I uh, unpack here?"
4977,"Well, what if all my stuff was here?"
4978,Okay. What if we lived together and you understand what I?m saying?  
4979,Oh my God. 
4980,"Okay!  Okay! Okay! I'll do it! Oh God, I thought?  Wait a minute, I-I can do this.  I thought that it mattered what I said or where I said it. Then I realized the only thing that matters is that you,  you make me happier than I ever thought I could be.  And if you?ll let me, I will spend the rest of my life trying to make you feel the same way.  Monica, will you marry me?"
4981,"I've had a very long, hard day."
4982,"Ahh, no thanks. No chicken, bye-bye then."
4983,"Are you okay? I'm so sorry, he wouldn't leave. He kept asking me about chicken."
4984,Hey Joe! 
4985,"Yeah, can I get a 3-piece, some cole slaw, some beans, and a Coke??Diet Coke.  "
4986,It happened in London.
4987,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.
4988,No-no-no-no-no! You can't!
4989, Laundry. Huh. Is that my new nickname? 
4990," Okay, did you see that?! With the inappropriate and the pinching!!"
4991,"Okay, so now do you believe that she's attracted to me?"
4992,Phoebe knows about us!
4993,"Ahh yes, the messers become the messies! "
4994,"Listen, this is totally getting out of hand! Okay? She wants me to put lotion on her!"
4995,"Look, she's not backing down! She went like this!  "
4996,"Okay, give me a second!  Did you clean up in here?"
4997,"Oh, you're-you're going?"
4998," It's very, very nice. Well, come here. I'm very happy were gonna have all the sex."
4999,Not if I kiss you first. 
5000,"Well, I guess there's nothing left for us to do but-but kiss."
5001,Okay! Okay! Okay! You win! You win!! I can't have sex with ya!
5002,Because I'm in love with Monica!!
5003,"Love her! That's right, I?LOVE?HER!!! I love her!!  I love you, Monica."
5004,"Yes, and we'd appreciate it if no one told him yet. "
5005,Who are those people?
5006,What?s going on?
5007,So we both finished our vows.
5008,"Don?t worry honey, we?ll make yours funnier. Ending Credits"
5009,"Okay, what do you guys think?"
5010,You really like it?
5011,I stole Monica?s and changed the name.
5012,"Oh! Right. Umm, maybe that?s because I didn?t send him an invitation."
5013,I don?t even know the man. Okay? We?re not the close. I haven?t seen him in years.
5014,"Well he doesn?t have to know! It?s not like we run in the same circles. I hang out with you guys, and he stars in a drag show in Vegas."
5015,"Trust me, you don?t want him there either. Okay? Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less dress."
5016,What?s this?
5017,Are you serious?! I mean like eloping?! No more stupid wedding stuff?! No more these flowers or these flowers or these flowers?Think of the money we?ll save!!  We?re not eloping. I love the flowers. Can our wedding be bigger please?
5018,Y?know we already went over this and I won!
5019,Look forget it okay? I don?t want to go. I don?t want to see him. I don?t wanna.
5020,"No-no all kids are embarrassed by their parents, you?d have to come up with a whole new word for what I went through. When I was in High School, he used to come to all of my swim meets dressed as a different Hollywood starlet. Y?know it?s hard enough to be fourteen. You?re skinny. You?re wearing speedoes?That your mom promised that you would grow into! And you look up into the stands and there?s your dad cheering you on dressed as Carmen Miranda. We was wearing a headdress with real fruit that he will later hand out to your friends as a healthy snack!"
5021,He had sex with Mr. Girabaldi!
5022,Does it matter?!
5023,"Yeah o-okay, but I?m just doing this for you."
5024,So I really never get to win anymore?
5025,"Yeah, I just ordered a beer!  Waiter in"
5026,No! No! I don?t want him to know we?re yet! I?m not sure I?m ready for that. And besides he?s not gonna be too happy to see me either.
5027,"I don?t know if I?ve told you this, but he?s kinda tried to get in contact with me a lot over the last few years"
5028,"Yeah, he?s made phone calls, written letters, he even came to New York, but I always said I was too busy to see him. Y?know it?s all very Cats in the Cradle?I don?t want to get into it.  Here we go."
5029,And there?s daddy! Commercial Break
5030,"Believe me, I?ve been saying that for years. Oh my God!"
5031,That?s Mr. Girabaldi playing the piano.
5032,He?s coming into the audience. He?s coming into the audience.
5033,It can?t happen like this. Okay? I?ll meet you back at the hotel. 
5034, Chandler. 
5035,"Oh, they?re a hoot."
5036,Actually Monica and I are engaged.
5037,Wait! Wait! We?d really love it if you could be there.
5038,"I know it would make me happy, ma?am."
5039,Yeah. Thanks for making me do this.
5040, When I was growing up I?played the one on the far left.
5041,Yep! From now on its gonna be the four of you guys and me and the misses. The little woman. The wife. The old ball and chain.
5042,The young hot ball and chain.
5043,What?s up?
5044,"Listen, if you want to borrow money, its kind of a bad time. I?m buying dinner for 128 people tomorrow night."
5045,But you?re still my friend?
5046,"During this time?are you, are you still my best man?"
5047,Do I still call you Ross?
5048," Hey, I hear what your saying, okay? And, thanks for the warning."
5049,So are we?friends again?
5050,Okay.  You won?t believe what Monica?s older brother just said to me! Opening Credits
5051, Okay. Here?s a question you never have to ask. My dad just called and wanted to know if he could borrow one of your pearl necklaces.
5052,"Yes, include more people in this."
5053,Wait a minute! I have a date tomorrow night.
5054,Well you don?t have to sound so surprised.
5055,What?
5056,Honestly? Me too.
5057,Yeah. Y?know I keep thinking that something stupid is gonna come up and I?ll go all?Chandler. But nothing has.
5058,Okay. I?ll be right there. 
5059,We?re the Bings. 
5060,Mr. and Mrs. Bing! 
5061,Hi. Mrs.
5062,Mom. Thanks for wearing something.   Mrs.
5063,Hi?dad.
5064,Oh my God!   Mr.
5065,How did you guys find me? I knew I should?ve hid at the gym!
5066,Panicking! And using the Internet to try to prove that I?m related to Monica. How is she?
5067,No! No! No! I can?t do that!
5068,"Because if I go home, we?re gonna become the Bings! I can?t be the Bings!"
5069,The Bings have horrible marriages! They yell. They fight. And they use the pool boy as a pawn in their sexual games!
5070,No.
5071,"It?s not just their marriage! I mean, look at yours. Look at everybody?s! The only person that can make marriage work is Paul Newman! And I?ve met me; I am not Paul Newman. I don?t race cars! I don?t make popcorn! None of my proceeds go to charity."
5072,"I want to. I love her so much, but I?m afr?It?s too huge."
5073,"Well yeah, but then?"
5074,Depends on what you mean by we.
5075,No.
5076,"Yeah okay. Well, what?s the next little bit?"
5077,Yeah. You?re right. Hey I-I can do that.
5078,"Okay, excuse me for a minute. "
5079,"Ross, I am not gonna run away again! I just want to get a little fresh air."
5080,Okay. 
5081,Oh fresh air! 
5082,What? 
5083,Ross! 
5084, That?s right! I?m not!
5085,I know about Monica.
5086,"Yeah, I heard you and Rachel talking."
5087,You don?t know?
5088,Monica?s pregnant.
5089,Well I was! Then I went down to the gift shop because I was out of cigarettes? Phoebe and
5090,"Big picture please! So I was in the gift shop, and that?s when I uh, saw this.  New York.) Yeah, y?know what? I thought anything that can fit into this, can?t be scary."
5091,"But come on, look at how cute and small this is! So I got it to give Monica so she?d know I was okay."
5092,You look beautiful mom.  You look beautiful too dad. I love you both.  I?m so glad you here.   The
5093,Are you Joey? 
5094,You look beautiful. Is this new? 
5095,Okay. 
5096, He?s Greek Orthodox.
5097," No, that?s okay.  Monica I thought this was going to be the most difficult thing I ever had to do. But when I saw you walking down that aisle I realized how simple it was. I love you. Any surprises that come our way it?s okay, because I will always love you. You are the person I was meant to spend the rest of my life with. You wanna know if I?m sure? "
5098,I do.
5099, I love you. And I know about the baby.
5100,Our baby.
5101,Phoebe found your pregnancy test in the trash.
5102,Then?who did? 
5103,What?! What are you talking about?
5104,Who?s the father?
5105,Why not?
5106,As in Barbara Streisand?s husband James Brolin?
5107,Y?know I am the groom right? I was told it was kinda big deal.
5108,Before we go out there I?ve got a present for ya.
5109,No?
5110,I?ve been taking dancing lessons.
5111,"Yeah, the last six weeks. I wanted this to be a moment you will never forget."
5112,So? Would you care to join me in our first dance as husband and wife?
5113,"I don?t know, it?s these new shoes, they?re all slippery."
5114,Not well. 
5115,Thank you. Mrs.
5116,Bravo Dennis thanks for pleasing my mother so. Dennis
5117,
5118,What size shoes do you wear?
5119,"Great, because my shoes are giving me a little problem on the dance floor, can I borrow the boots from your costume?"
5120, Those aren?t eleven and a half.
5121,And the world will never know.
5122,"Yes, I told him how talented you were. I told him all about Days Of Our Lives."
5123,But you?re not just a soap actor. You are a soap actor with freakishly tiny feet.
5124,Did it turn into sand?
5125," No. No, I won?t. Do you know why I took all those lessons? See, for the first time I didn?t want to be embarrassed to be seen on the dance floor with some clumsy idiot."
5126,Why? Mr.
5127,What?! What are you talking about?
5128,Who?s the father?
5129,Why not?
5130,As in Barbara Streisand?s husband James Brolin?
5131,Y?know I am the groom right? I was told it was kinda big deal.
5132,Before we go out there I?ve got a present for ya.
5133,No?
5134,I?ve been taking dancing lessons.
5135,"Yeah, the last six weeks. I wanted this to be a moment you will never forget."
5136,So? Would you care to join me in our first dance as husband and wife?
5137,"I don?t know, it?s these new shoes, they?re all slippery."
5138,Not well. 
5139,Thank you. Mrs.
5140,Bravo Dennis thanks for pleasing my mother so. Dennis
5141,
5142,What size shoes do you wear?
5143,"Great, because my shoes are giving me a little problem on the dance floor, can I borrow the boots from your costume?"
5144, Those aren?t eleven and a half.
5145,And the world will never know.
5146,"Yes, I told him how talented you were. I told him all about Days Of Our Lives."
5147,But you?re not just a soap actor. You are a soap actor with freakishly tiny feet.
5148,Did it turn into sand?
5149," No. No, I won?t. Do you know why I took all those lessons? See, for the first time I didn?t want to be embarrassed to be seen on the dance floor with some clumsy idiot."
5150,Why? Mr.
5151,Hey! Babe! Aren?t you excited we?re going on our honeymoon?
5152," Bermuda, Bahama, come on pretty mama?"
5153,I?d better go pack.
5154,"A Speedo? Uh, I don?t have a Speedo. I?m gonna go pack my regular long bathing suit. "
5155," Hey, what was that all about?"
5156, What?! I didn?t even know that?Why didn?t you tell me?!  Why am I talking like this?!
5157, What?!  I am an excellent secret keeper. I have kept all of our secrets.
5158,"Oh no-no Joey, I am not going to tell you because I am an excellent secret keeper. "
5159,You already know. Opening Credits
5160,"Oh honey, leave them alone, they?re in love."
5161,We are on our honeymoon.
5162,"25J and K, any chance those aren?t together?"
5163,No.
5164,Just act like you belong.
5165,Shh!  Nice to see you again.  Airline
5166,"Yes, of course.  Airline"
5167,"Oh that?s all right, I have it memorized. It?s 1A. Airline"
5168,Apology accepted. Excuse us.  Airline
5169,Oh you?ve got to be kidding me.
5170,We?re you just ten seconds later!
5171, We need the stuff.
5172,What else is new?
5173,"Wait. Before we go in, I just want you to know I love you. I had a great time on our honeymoon, and I can?t wait to go in there and spend the rest of our life together."
5174,"They?re terrific, and they live right here in the city."
5175,"I?m sorry, we?re just kinda excited because we finally have a couple to hang out with."
5176,"Listen, they are really great. If you just got a chance?"
5177,We really?didn?t get a chance to?
5178,Ross! It?s got your wavy black lines!
5179,Y?know who has a great video camera?
5180,Let?s call ?em.
5181,Here you go. 
5182,What?
5183,"I don?t know! You were a delight to talk to. You asked all those insightful, great questions."
5184,"Yeah, we?re gonna need to see that tape. "
5185,"I still don?t get it, we didn?t do anything wrong."
5186,I thought you said those jokes were funny. Joke! Joke! Joke!
